TLSISN	0	0	ASX	0	0	0	0	0	140	1356901192	0	8	0
TLSKRV	0	0	ASX	0	0	0	0	0	140	1356901192	0	8	0
TLSXOT	0	0	ASX	0	0	0	0	0	140	1356901192	0	8	0
VWM	0	0	ASX	0	0	0	0	0	140	1356901192	0	8	0
WBCISB	0	0	ASX	0	0	0	0	0	140	1356901192	0	8	0
WBCISV	0	0	ASX	0	0	0	0	0	140	1356901192	0	8	0
WDCISN	0	0	ASX	0	0	0	0	0	140	1356901192	0	8	0
WDCSSU	0	0	ASX	0	0	0	0	0	140	1356901192	0	8	0
WESISN	0	0	ASX	0	0	0	0	0	140	1356901192	0	8	0
WESXOT	0	0	ASX	0	0	0	0	0	140	1356901192	0	8	0
WOWIRW	0	0	ASX	0	0	0	0	0	140	1356901192	0	8	0
WOWIRY	0	0	ASX	0	0	0	0	0	140	1356901192	0	8	0
WOWISN	0	0	ASX	0	0	0	0	0	140	1356901192	0	8	0
WPLISN	0	0	ASX	0	0	0	0	0	140	1356901192	0	8	0
WRTSSU	0	0	ASX	0	0	0	0	0	140	1356901192	0	8	0
XJOKRO	0	0	ASX	0	0	0	0	0	140	1356901192	0	8	0
XJOQR1	0	0	ASX	0	0	0	0	0	140	1356901192	0	8	0
XJOQRX	0	0	ASX	0	0	0	0	0	140	1356901192	0	8	0
XJOXOP	0	0	ASX	0	0	0	0	0	140	1356901192	0	8	0
XMJKRA	0	0	ASX	0	0	0	0	0	140	1356901192	0	8	0
ZCLKRG	0	0	ASX	0	0	0	0	0	140	1356901192	0	8	0
ZNGKRA	0	0	ASX	0	0	0	0	0	140	1356901192	0	8	0
NCMISN	0	0	ASX	0	0	0	0	0	140	1356901192	0	8	0
ABQ	0	0	ASX	0	0	0	0	0	140	1356901192	0	8	0
ABW	0	0	ASX	0	0	0	0	0	10	1356901192	0	8	0
AEU	0	0	ASX	0	0	0	0	0	10	1356901192	0	8	0
AGF	0	0	ASX	0	0	0	0	0	10	1356901192	0	8	0
AGKIRQ	0	0	ASX	0	0	0	0	0	10	1356901192	0	8	0
AGX	0	0	ASX	0	0	0	0	0	10	1356901192	0	8	0
AIB	0	0	ASX	0	0	0	0	0	10	1356901192	0	8	0
AIX	0	0	ASX	0	0	0	0	0	10	1356901192	0	8	0
AIXSRX	0	0	ASX	0	0	0	0	0	10	1356901192	0	8	0
AJA	0	0	ASX	0	0	0	0	0	10	1356901192	0	8	0
AKX	0	0	ASX	0	0	0	0	0	140	1356901192	0	8	0
ALLIOO	0	0	ASX	0	0	0	0	0	10	1356901192	0	8	0
ALLSMA	0	0	ASX	0	0	0	0	0	10	1356901192	0	8	0
ALLSMY	0	0	ASX	0	0	0	0	0	10	1356901192	0	8	0
ALLSSA	0	0	ASX	0	0	0	0	0	10	1356901192	0	8	0
ALQ	0	0	ASX	0	0	0	0	0	10	1356901192	0	8	0
ALQJOA	0	0	ASX	0	0	0	0	0	10	1356901192	0	8	0
ALQJOD	0	0	ASX	0	0	0	0	0	10	1356901192	0	8	0
ALZ	0	0	ASX	0	0	0	0	0	10	1356901192	0	8	0
AMPIRQ	0	0	ASX	0	0	0	0	0	10	1356901192	0	8	0
AMU	0	0	ASX	0	0	0	0	0	10	1356901192	0	8	0
ANZIRQ	0	0	ASX	0	0	0	0	0	10	1356901192	0	8	0
ANZIRQ	0	0	ASX	0	0	0	128	0	10	1356901192	0	9	0
ANZJOA	0	0	ASX	0	0	0	128	0	10	1356901192	0	8	0
ANZJOB	0	0	ASX	0	0	0	128	0	10	1356901192	0	8	0
ANZJOC	0	0	ASX	0	0	0	128	0	10	1356901192	0	8	0
ANZJOE	0	0	ASX	0	0	0	128	0	10	1356901192	0	8	0
ANZJOF	0	0	ASX	0	0	0	128	0	10	1356901192	0	8	0
ANZJOG	0	0	ASX	0	0	0	128	0	10	1356901192	0	8	0
ANZJR3	0	0	ASX	0	0	0	128	0	10	1356901192	0	8	0
ANZJR4	0	0	ASX	0	0	0	128	0	10	1356901192	0	8	0
ANZJR5	0	0	ASX	0	0	0	128	0	10	1356901192	0	8	0
ANZSRT	0	0	ASX	0	0	0	128	0	10	1356901192	0	8	0
ANZSRV	0	0	ASX	0	0	0	128	0	10	1356901192	0	8	0
ANZSRW	0	0	ASX	0	0	0	128	0	10	1356901192	0	8	0
ANZSRX	0	0	ASX	0	0	0	128	0	10	1356901192	0	8	0
ANZSZV	0	0	ASX	0	0	0	128	0	10	1356901192	0	8	0
ANZSZW	0	0	ASX	0	0	0	128	0	10	1356901192	0	8	0
ANZSZX	0	0	ASX	0	0	0	128	0	10	1356901192	0	8	0
AOD	0	0	ASX	0	0	0	128	0	10	1356901192	0	8	0
AOM	0	0	ASX	0	0	0	128	0	140	1356901192	0	8	0
APA	0	0	ASX	0	0	0	128	0	10	1356901192	0	8	0
APAJOH	0	0	ASX	0	0	0	128	0	10	1356901192	0	8	0
APASRX	0	0	ASX	0	0	0	128	0	10	1356901192	0	8	0
APASRY	0	0	ASX	0	0	0	128	0	10	1356901192	0	8	0
APE	0	0	ASX	0	0	0	128	0	10	1356901192	0	8	0
APZ	0	0	ASX	0	0	0	128	0	10	1356901192	0	8	0
AQHHA	0	0	ASX	0	0	0	128	0	10	1356901192	0	8	0
ATBHJ	0	0	ASX	0	0	0	516	0	10	1356901192	0	9	0
ATN	0	0	ASX	0	0	0	516	0	10	1356901192	0	8	0
ATNO	0	0	ASX	0	0	0	516	0	10	1356901192	0	8	0
ATP	0	0	ASX	0	0	0	516	0	10	1356901192	0	8	0
ATR	0	0	ASX	0	0	0	516	0	10	1356901192	0	8	0
AUP	0	0	ASX	0	0	0	516	0	10	1356901192	0	8	0
AUV	0	0	ASX	0	0	0	516	0	140	1356901192	0	8	0
AVDG	0	0	ASX	0	0	0	516	0	10	1356901192	0	8	0
AVZ	0	0	ASX	0	0	0	516	0	10	1356901192	0	8	0
AXM	0	0	ASX	0	0	0	516	0	10	1356901192	0	8	0
AYB	0	0	ASX	0	0	0	516	0	10	1356901192	0	8	0
AYF	0	0	ASX	0	0	0	516	0	10	1356901192	0	8	0
AYUHA	0	0	ASX	0	0	0	516	0	10	1356901192	0	8	0
AZF	0	0	ASX	0	0	0	516	0	10	1356901192	0	8	0
BCD	0	0	ASX	0	0	0	516	0	10	1356901192	0	8	0
BENPC	0	0	ASX	0	0	0	516	0	10	1356901192	0	8	0
BHPIRQ	0	0	ASX	0	0	0	516	0	10	1356901192	0	8	0
BIS	0	0	ASX	0	0	0	516	0	10	1356901192	0	8	0
BLH	0	0	ASX	0	0	0	516	0	140	1356901192	0	8	0
BMB	0	0	ASX	0	0	0	516	0	10	1356901192	0	8	0
BNX	0	0	ASX	0	0	0	516	0	10	1356901192	0	8	0
BOND	0	0	ASX	0	0	0	516	0	10	1356901192	0	8	0
BPA	0	0	ASX	0	0	0	516	0	10	1356901192	0	8	0
BRFSRX	0	0	ASX	0	0	0	516	0	10	1356901192	0	8	0
BSL	0	0	ASX	0	0	0	516	0	10	1356901192	0	8	0
BSP	0	0	ASX	0	0	0	516	0	140	1356901192	0	8	0
BUG	0	0	ASX	0	0	0	516	0	10	1356901192	0	8	0
BWP	0	0	ASX	0	0	0	516	0	10	1356901192	0	8	0
BXBIRQ	0	0	ASX	0	0	0	516	0	10	1356901192	0	8	0
BXN	0	0	ASX	0	0	0	516	0	10	1356901192	0	8	0
C25IRC	0	0	ASX	0	0	0	516	0	10	1356901192	0	8	0
C25SR1	0	0	ASX	0	0	0	516	0	10	1356901192	0	8	0
C25SRX	0	0	ASX	0	0	0	516	0	10	1356901192	0	8	0
CBAHA	0	0	ASX	0	0	0	516	0	10	1356901192	0	8	0
CBAHP	0	0	ASX	0	0	0	4	0	10	1356901192	0	9	0
CBAHQ	0	0	ASX	0	0	0	4	0	10	1356901192	0	9	0
CBAHS	0	0	ASX	0	0	0	4	0	10	1356901192	0	9	0
CBAHT	0	0	ASX	0	0	0	4	0	10	1356901192	0	9	0
CBAHU	0	0	ASX	0	0	0	4	0	10	1356901192	0	9	0
CBAHV	0	0	ASX	0	0	0	4	0	10	1356901192	0	9	0
CBAIRQ	0	0	ASX	0	0	0	4	0	10	1356901192	0	8	0
CBAIRQ	0	0	ASX	0	0	0	128	0	10	1356901192	0	9	0
CDI	0	0	ASX	0	0	0	128	0	10	1356901192	0	8	0
CDI	0	0	ASX	0	0	0	64	0	10	1356901192	0	9	0
CDI	0	0	ASX	0	0	0	65	0	10	1356901192	0	9	0
CDP	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
CFX	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
CFX	0	0	ASX	0	0	0	64	0	10	1356901192	0	9	0
CFX	0	0	ASX	0	0	0	65	0	10	1356901192	0	9	0
CHC	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
C25SZ1	0	0	ASX	0	0	0	128	0	10	1356901192	0	9	0
C25SZ1	0	0	ASX	0	0	0	129	0	10	1356901192	0	9	0
C25SZ3	0	0	ASX	0	0	0	128	0	10	1356901192	0	9	0
C25SZ3	0	0	ASX	0	0	0	129	0	10	1356901192	0	9	0
C25SZ4	0	0	ASX	0	0	0	128	0	10	1356901192	0	9	0
C25SZ4	0	0	ASX	0	0	0	129	0	10	1356901192	0	9	0
C25SZ5	0	0	ASX	0	0	0	128	0	10	1356901192	0	9	0
C25SZ5	0	0	ASX	0	0	0	129	0	10	1356901192	0	9	0
CII	0	0	ASX	0	0	0	129	0	10	1356901192	0	8	0
CKP	0	0	ASX	0	0	0	129	0	140	1356901192	0	8	0
CMW	0	0	ASX	0	0	0	129	0	10	1356901192	0	8	0
CNGHA	0	0	ASX	0	0	0	129	0	10	1356901192	0	8	0
COT	0	0	ASX	0	0	0	129	0	10	1356901192	0	8	0
CPA	0	0	ASX	0	0	0	129	0	10	1356901192	0	8	0
CPASRT	0	0	ASX	0	0	0	129	0	10	1356901192	0	8	0
CPASRW	0	0	ASX	0	0	0	129	0	10	1356901192	0	8	0
CPASRX	0	0	ASX	0	0	0	129	0	10	1356901192	0	8	0
CPASZX	0	0	ASX	0	0	0	129	0	10	1356901192	0	8	0
CQR	0	0	ASX	0	0	0	129	0	10	1356901192	0	8	0
CRF	0	0	ASX	0	0	0	129	0	10	1356901192	0	8	0
CRV	0	0	ASX	0	0	0	129	0	10	1356901192	0	8	0
CSJ	0	0	ASX	0	0	0	129	0	10	1356901192	0	8	0
CSLIRQ	0	0	ASX	0	0	0	129	0	10	1356901192	0	8	0
CSP	0	0	ASX	0	0	0	129	0	10	1356901192	0	8	0
CSRJR1	0	0	ASX	0	0	0	129	0	10	1356901192	0	8	0
CSRSRU	0	0	ASX	0	0	0	129	0	10	1356901192	0	8	0
CSRSRV	0	0	ASX	0	0	0	129	0	10	1356901192	0	8	0
CUIDA	0	0	ASX	0	0	0	129	0	140	1356901192	0	8	0
CUIDA	0	0	ASX	0	0	0	16384	0	140	1356901192	0	9	0
CUIDA	0	0	ASX	0	0	0	16448	0	140	1356901192	0	9	0
CYC	0	0	ASX	0	0	0	16448	0	10	1356901192	0	8	0
DDR	0	0	ASX	0	0	0	16448	0	10	1356901192	0	8	0
DGI	0	0	ASX	0	0	0	16448	0	10	1356901192	0	8	0
DUE	0	0	ASX	0	0	0	16448	0	10	1356901192	0	8	0
DUE	0	0	ASX	0	0	0	64	0	10	1356901192	0	9	0
DUE	0	0	ASX	0	0	0	65	0	10	1356901192	0	9	0
DUESMA	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
DUESMB	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
DUESMX	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
DUESMY	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
DUESRT	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
DUESRU	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
DUESRX	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
DUESZB	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
DUESZX	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
DXS	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
EBT	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
EGG	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
EGN	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
EHR	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
EIM	0	0	ASX	0	0	0	65	0	140	1356901192	0	8	0
EMKSRX	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
EMU	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
EPX	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
EQE	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
ERI	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
ERN	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
ERNO	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
ETSBAC	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
ETSCAT	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
ETSCOC	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
ETSDIS	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
ETSDUP	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
ETSGEL	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
ETSHDP	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
ETSHPQ	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
ETSMCD	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
ETSMRK	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
ETSORC	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
ETSTRV	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
ETSWMT	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
FGF	0	0	ASX	0	0	0	65	0	140	1356901192	0	8	0
FKP	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
FNT	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
FRR	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
GDA	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
GDAOB	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
GEM	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
GHC	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
GLH	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
GME	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
GMG	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
GMG	0	0	ASX	0	0	0	64	0	10	1356901192	0	9	0
GMG	0	0	ASX	0	0	0	65	0	10	1356901192	0	9	0
GMGSMA	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
GMGSMY	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
GMGSSA	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
GMGSWG	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
GMPPA	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
GOVT	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
GOZ	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
GRM	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
GRMO	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
GRX	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
GSZ	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
GSZO	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
HDX	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
HHY	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
IAA	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
IAAIOM	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
IBK	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
IEM	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
IEMIOM	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
IEMSOD	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
IEU	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
IHDSRT	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
IHDSRX	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
IHDSRY	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
IHDSZX	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
IHK	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
IJH	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
IJP	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
IJR	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
IJRSOD	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
IKO	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
ILCIO2	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
ILCSRX	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
ILCSRY	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
ILCSWG	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
ILCSWH	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
ILCSWI	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
IMFG	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
INA	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
INQ	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
IOF	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
IOF	0	0	ASX	0	0	0	64	0	10	1356901192	0	9	0
IOF	0	0	ASX	0	0	0	65	0	10	1356901192	0	9	0
IOFSWG	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
IOO	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
IOOIOM	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
IOZSRX	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
IOZSWG	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
IOZSWH	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
IRU	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
ISG	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
ISL	0	0	ASX	0	0	0	65	0	140	1356901192	0	8	0
ISN	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
ISNOB	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
ITW	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
IVE	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
IVT	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
IVV	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
IVVSOD	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
IXI	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
IXIIOM	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
IXJ	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
IXJIOM	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
IXP	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
IZZ	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
JHX	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
JRV	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
KBLGA	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
GMGSSB	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
KGL	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
KPR	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
KSN	0	0	ASX	0	0	0	65	0	140	1356901192	0	8	0
KSNOA	0	0	ASX	0	0	0	65	0	140	1356901192	0	8	0
KSNOC	0	0	ASX	0	0	0	65	0	140	1356901192	0	8	0
LBY	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
LBYO	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
LEP	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
LMB	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
LSBHB	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
LSBHF	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
LTN	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
MAB	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
MABOA	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
MAH	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
MBLHB	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
MGR	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
MGRSRT	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
MGRSRX	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
MGRSWG	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
MGRSZB	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
MGRSZX	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
MOV	0	0	ASX	0	0	0	65	0	140	1356901192	0	8	0
MQCPA	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
MQGIRQ	0	0	ASX	0	0	0	65	0	10	1356901192	0	8	0
MQGIRQ	0	0	ASX	0	0	0	128	0	10	1356901192	0	9	0
MRF	0	0	ASX	0	0	0	128	0	10	1356901192	0	8	0
MRFO	0	0	ASX	0	0	0	128	0	10	1356901192	0	8	0
MTS	0	0	ASX	0	0	0	128	0	10	1356901192	0	8	0
MTSIOI	0	0	ASX	0	0	0	128	0	10	1356901192	0	8	0
MTSIOL	0	0	ASX	0	0	0	128	0	10	1356901192	0	8	0
MTSIOO	0	0	ASX	0	0	0	128	0	10	1356901192	0	8	0
MTSJOE	0	0	ASX	0	0	0	128	0	10	1356901192	0	8	0
MTSJOF	0	0	ASX	0	0	0	128	0	10	1356901192	0	8	0
MTSJR4	0	0	ASX	0	0	0	128	0	10	1356901192	0	8	0
MTSSRT	0	0	ASX	0	0	0	128	0	10	1356901192	0	8	0
MTSSRX	0	0	ASX	0	0	0	128	0	10	1356901192	0	8	0
MTSSWD	0	0	ASX	0	0	0	128	0	10	1356901192	0	8	0
MTSSZX	0	0	ASX	0	0	0	128	0	10	1356901192	0	8	0
MXUPA	0	0	ASX	0	0	0	128	0	10	1356901192	0	8	0
MYA	0	0	ASX	0	0	0	128	0	140	1356901192	0	8	0
